GW,player_id,name,position,team,value,opponent_display,is_home_display,num_fixtures,predicted_points
37,612,Joao Cavaco Cancelo,def,Man City,55,West Ham,0,1,1.61
37,236,Christian Walton,gk,Ipswich,45,Ipswich,1,1,1.6
37,520,Jack Porter,gk,Arsenal,40,Newcastle,1,1,1.6
37,137,Ben Nelson,def,Leicester,40,Bournemouth,1,1,1.59
37,192,Cameron Burgess,def,Ipswich,40,Ipswich,1,1,1.59
37,572,Jan Paul van Hecke,def,Brighton,40,Liverpool,1,1,1.59
37,1097,Rodrigo Muniz Carvalho,fwd,Fulham,55,Leicester,0,1,1.59
37,360,Emiliano Buendia Stati,mid,Aston Villa,60,Spurs,1,1,1.58
37,873,Matai Akinmboni,def,Bournemouth,40,Man City,0,1,1.57
37,255,Conor Townsend,def,Ipswich,40,Ipswich,1,1,1.56
37,617,Joao Pedro Ferreira Silva,mid,Nottingham Forest,60,Nott'm Forest,1,1,1.56
37,543,Jakub Kiwior,def,Arsenal,40,Newcastle,1,1,1.55
37,582,Jayce Fitzgerald,mid,Man United,45,Everton,0,1,1.55
37,634,Joe Willock,mid,Newcastle,50,Aston Villa,0,1,1.55
37,38,Alex Palmer,gk,Ipswich,45,Ipswich,1,1,1.54
37,88,Anthony Elanga,mid,Man United,50,Nott'm Forest,1,1,1.53
37,539,Jahmai Simpson-Pusey,def,Man City,40,West Ham,0,1,1.53
37,489,Igor Julio dos Santos de Paulo,def,Brighton,45,Liverpool,1,1,1.52
37,251,Conor Chaplin,mid,Ipswich,55,Ipswich,1,1,1.51
37,904,Matthijs de Ligt,def,Man United,50,Everton,0,1,1.51
37,127,Ben Chilwell,def,Chelsea,60,Southampton,1,1,1.5
37,1231,Tom Cairney,mid,Fulham,50,Leicester,0,1,1.5
37,848,Marco Asensio,mid,Aston Villa,60,Spurs,1,1,1.49
37,713,Keane Lewis-Potter,mid,Brentford,55,Fulham,1,1,1.48
37,853,Marcus Myers-Harness,mid,Ipswich,50,Ipswich,1,1,1.48
37,41,Alex Scott,mid,Bournemouth,50,Man City,0,1,1.47
37,49,Alfie Gilchrist,def,Chelsea,40,Wolves,1,1,1.47
37,214,Chadi Riad Dnanou,def,Crystal Palace,45,Southampton,1,1,1.47
37,239,Cieran Slicker,gk,Ipswich,40,Ipswich,1,1,1.47
37,683,Joshua Zirkzee,fwd,Man United,70,Everton,0,1,1.47
37,1309,Woyo Coulibaly,def,Leicester,40,Bournemouth,1,1,1.47
37,578,Jason Steele,gk,Brighton,40,Liverpool,1,1,1.46
37,1201,Takehiro Tomiyasu,def,Arsenal,45,Newcastle,1,1,1.46
37,1255,Tyler Fredricson,def,Man United,40,Everton,0,1,1.46
37,1175,Shumaira Mheuka,fwd,Chelsea,45,Wolves,1,1,1.45
37,1200,Taiwo Awoniyi,fwd,Nottingham Forest,60,Nott'm Forest,1,1,1.45
37,1292,Wilfred Ndidi,mid,Leicester,50,Bournemouth,1,1,1.45
37,9,Abdukodir Khusanov,def,Man City,50,West Ham,0,1,1.44
37,400,Filip Jorgensen,gk,Chelsea,45,Wolves,1,1,1.44
37,464,Harry Maguire,def,Man United,50,Everton,0,1,1.44
37,515,Jack Fletcher,mid,Man United,45,Everton,0,1,1.44
37,678,Josh Nichols,def,Arsenal,40,Newcastle,1,1,1.44
37,114,Axel Disasi,def,Chelsea,50,Spurs,1,1,1.43
37,388,Fabio Ferreira Vieira,mid,Arsenal,60,Newcastle,1,1,1.43
37,722,Kevin Schade,mid,Brentford,50,Fulham,1,1,1.43
37,1241,Tommy Setford,gk,Arsenal,45,Newcastle,1,1,1.43
37,1316,Yegor Yarmoliuk,mid,Brentford,44,Fulham,1,1,1.43
37,600,Jesper Lindstrom,mid,Everton,55,Brentford,0,1,1.42
37,1297,Will Hughes,mid,Crystal Palace,50,Southampton,1,1,1.42
37,296,Dean Henderson,gk,Nottingham Forest,45,Southampton,1,1,1.41
37,883,Matheus Luiz Nunes,mid,Wolves,50,West Ham,0,1,1.41
37,518,Jack Hinshelwood,mid,Brighton,45,Liverpool,1,1,1.4
37,575,Jarell Quansah,def,Liverpool,40,Chelsea,0,1,1.4
37,228,Chris Richards,def,Crystal Palace,45,Southampton,1,1,1.39
37,411,Frank Onyeka,mid,Brentford,50,Fulham,1,1,1.39
37,552,James Garner,mid,Man United,45,Brentford,0,1,1.39
37,203,Carlos Miguel dos Santos Pereira,gk,Nottingham Forest,45,Nott'm Forest,1,1,1.38
37,478,Hubert Graczyk,gk,Man United,40,Everton,0,1,1.38
37,777,Lino da Cruz Sousa,def,Aston Villa,40,Spurs,1,1,1.38
37,995,Norberto Bercique Gomes Betuncal,fwd,Everton,60,Brentford,0,1,1.37
37,1197,Sven Botman,def,Newcastle,45,Aston Villa,0,1,1.37
37,653,Jonny Evans,def,Leicester,45,Everton,0,1,1.35
37,690,Julio Soler,def,Bournemouth,40,Man City,0,1,1.35
37,794,Lucas Digne,def,Aston Villa,50,Spurs,1,1,1.35
37,1037,Patrick Dorgu,def,Man United,45,Everton,0,1,1.35
37,1223,Thomas Wilson-Brown,def,Leicester,40,Bournemouth,1,1,1.35
37,161,Boubakary Soumare,mid,Leicester,45,Bournemouth,1,1,1.34
37,984,Nico O'Reilly,mid,Man City,45,West Ham,0,1,1.34
37,1010,Oliver Skipp,mid,Tottenham,45,Bournemouth,1,1,1.34
37,1226,Tim Ream,def,Fulham,45,Leicester,0,1,1.33
37,756,Leny Yoro,def,Man United,45,Everton,0,1,1.32
37,183,Callum Hudson-Odoi,mid,Chelsea,55,Nott'm Forest,1,1,1.31
37,737,Konstantinos Tsimikas,def,Liverpool,45,Chelsea,0,1,1.31
37,325,Dominic Calvert-Lewin,fwd,Everton,80,Brentford,0,1,1.3
37,676,Josh Dasilva,mid,Brentford,45,Fulham,1,1,1.26
37,1146,Samuel Iling-Junior,mid,Aston Villa,55,Spurs,1,1,1.26
37,4,Aaron Hickey,def,Brentford,50,Fulham,1,1,1.23
37,457,Harrison Armstrong,mid,Everton,45,Brentford,0,1,1.23
37,504,Issa Diop,def,West Ham,45,Leicester,0,1,1.23
37,867,Martin Sherif,fwd,Everton,45,Brentford,0,1,1.23
37,1038,Patson Daka,fwd,Leicester,60,Bournemouth,1,1,1.23
37,252,Conor Coady,def,Wolves,50,Bournemouth,1,1,1.22
37,974,Nathaniel Clyne,def,Crystal Palace,45,Southampton,1,1,1.22
37,200,Carlos Baleba,mid,Brighton,45,Liverpool,1,1,1.21
37,261,Curtis Jones,mid,Liverpool,50,Chelsea,0,1,1.21
37,935,Mikkel Damsgaard,mid,Brentford,55,Fulham,1,1,1.21
37,990,Nikola Milenkovic,def,Nottingham Forest,45,Nott'm Forest,1,1,1.21
37,221,Cheick Doucoure,mid,Crystal Palace,50,Southampton,1,1,1.2
37,498,Isaac Heath,mid,Everton,45,Brentford,0,1,1.19
37,914,Maxence Lacroix,def,Crystal Palace,45,Southampton,1,1,1.18
37,545,Jakub Stolarczyk,gk,Leicester,40,Bournemouth,1,1,1.17
37,739,Kosta Nedeljkovic,def,Aston Villa,40,Spurs,1,1,1.17
37,35,Alex Moreno Lopera,def,Aston Villa,45,Nott'm Forest,1,1,1.16
37,101,Arijanet Muric,gk,Burnley,45,Ipswich,1,1,1.16
37,207,Carlos Vinicius Alves Morais,fwd,Fulham,55,Leicester,0,1,1.16
37,1058,Ramon Sosa,mid,Nottingham Forest,55,Nott'm Forest,1,1,1.16
37,985,Nicolas Dominguez,mid,Nottingham Forest,50,Nott'm Forest,1,1,1.15
37,1269,Victor Kristiansen,def,Leicester,45,Bournemouth,1,1,1.13
37,554,James Justin,def,Leicester,45,Bournemouth,1,1,1.11
37,734,Kobbie Mainoo,mid,Man United,45,Everton,0,1,1.11
37,1157,Scott McTominay,mid,Man United,50,Everton,0,1,1.11
37,1203,Tariq Lamptey,def,Brighton,45,Liverpool,1,1,1.11
37,397,Felipe Rodrigues da Silva,def,Nottingham Forest,45,Nott'm Forest,1,1,1.1
37,886,Mathias Jorgensen,def,Brentford,40,Fulham,1,1,1.09
37,1003,Ola Aina,def,Nottingham Forest,45,Nott'm Forest,1,1,1.09
37,282,Danny Welbeck,fwd,Brighton,65,Liverpool,1,1,1.07
37,483,Ian Maatsen,def,Aston Villa,50,Spurs,1,1,1.06
37,213,Cesare Casadei,mid,Chelsea,45,Wolves,1,1,1.05
37,1153,Sasa Lukic,mid,Fulham,45,Leicester,0,1,1.03
37,19,Adama Traore,mid,Wolves,55,Leicester,0,1,1.02
37,312,Diego Carlos Santos Silva,def,Aston Villa,50,Spurs,1,1,1.02
37,540,Jaidon Anthony,mid,Bournemouth,55,Man City,0,1,1.02
37,1303,Willy Boly,def,Wolves,45,Nott'm Forest,1,1,1.02
37,39,Alex Paulsen,gk,Bournemouth,40,Man City,0,1,1.01
37,876,Mateo Kovacic,mid,Chelsea,50,West Ham,0,1,1
37,1020,Orel Mangala,mid,Nottingham Forest,50,Brentford,0,1,1
37,559,James Milner,mid,Liverpool,45,Liverpool,1,1,0.99
37,953,Murillo Santiago Costa dos Santos,def,Nottingham Forest,45,Nott'm Forest,1,1,0.99
37,131,Ben Godfrey,def,Everton,45,Ipswich,1,1,0.97
37,662,Jorge Cuenca Barreno,def,Fulham,45,Leicester,0,1,0.97
37,938,Miodrag Pivas,def,Newcastle,40,Aston Villa,0,1,0.96
37,997,Noussair Mazraoui,def,Man United,45,Everton,0,1,0.96
37,1129,Ryan Yates,mid,Nottingham Forest,50,Nott'm Forest,1,1,0.95
37,1282,Wataru Endo,mid,Liverpool,55,Chelsea,0,1,0.95
37,227,Chris Mepham,def,Bournemouth,45,Man City,0,1,0.93
37,779,Lisandro Martinez,def,Man United,45,Everton,0,1,0.92
37,1084,Rico Lewis,def,Man City,40,West Ham,0,1,0.92
37,1328,Zach Marsh,fwd,Crystal Palace,45,Southampton,1,1,0.92
37,603,Jhon Duran,fwd,Aston Villa,55,Spurs,1,1,0.91
37,1265,Valentin Barco,def,Brighton,40,Liverpool,1,1,0.91
37,1277,Vitezslav Jaros,gk,Liverpool,40,Chelsea,0,1,0.9
37,1124,Ryan Gravenberch,mid,Liverpool,50,Chelsea,0,1,0.88
37,352,Elliot Anderson,mid,Newcastle,45,Nott'm Forest,1,1,0.86
37,355,Elyh Harrison,gk,Man United,40,Everton,0,1,0.85
37,1108,Ross Barkley,mid,Chelsea,50,Spurs,1,1,0.85
37,181,Callan McKenna,gk,Bournemouth,40,Man City,0,1,0.84
37,977,Neal Maupay,fwd,Brighton,65,Brentford,0,1,0.83
37,1183,Spike Brits,gk,Man City,40,West Ham,0,1,0.83
37,978,Neco Williams,def,Nottingham Forest,40,Nott'm Forest,1,1,0.82
37,1102,Roman Dixon,def,Everton,40,Brentford,0,1,0.81
37,1142,Samuel Amissah,def,Fulham,40,Leicester,0,1,0.8
37,636,Joe Worrall,def,Nottingham Forest,45,Nott'm Forest,1,1,0.79
37,159,Boubacar Kamara,mid,Aston Villa,50,Spurs,1,1,0.76
37,342,Eddie Nketiah,fwd,Arsenal,70,Southampton,1,1,0.76
37,466,Harry Toffolo,def,Nottingham Forest,45,Nott'm Forest,1,1,0.76
37,871,Mason Mount,mid,Chelsea,80,Everton,0,1,0.76
37,1300,William Osula,fwd,Sheffield Utd,45,Aston Villa,0,1,0.76
37,1104,Romeo Lavia,mid,Southampton,45,Wolves,1,1,0.75
37,1327,Zach Abbott,def,Nottingham Forest,40,Nott'm Forest,1,1,0.75
37,381,Ethan Wheatley,fwd,Man United,45,Everton,0,1,0.74
37,1159,Seamus Coleman,def,Everton,45,Brentford,0,1,0.74
37,898,Matt Turner,gk,Arsenal,40,Southampton,1,1,0.73
37,969,Nathan Patterson,def,Everton,40,Brentford,0,1,0.73
37,1063,Raul Jimenez,fwd,Wolves,70,Leicester,0,1,0.73
37,305,Deniz Undav,fwd,Brighton,55,Liverpool,1,1,0.72
37,1259,Tyrell Malacia,def,Man United,45,Everton,0,1,0.7
37,77,Andrew Omobamidele,def,Nottingham Forest,45,Nott'm Forest,1,1,0.69
37,307,Dermot Mee,gk,Man United,40,Everton,0,1,0.69
37,557,James McAtee,mid,Man City,45,West Ham,0,1,0.69
37,908,Max Aarons,def,Bournemouth,45,Man City,0,1,0.69
37,923,Michael Keane,def,Everton,45,Brentford,0,1,0.68
37,102,Armando Broja,fwd,Chelsea,55,Brentford,0,1,0.67
37,275,Daniel Iversen,gk,Leicester,40,Bournemouth,1,1,0.66
37,752,Leander Dendoncker,mid,Wolves,50,Spurs,1,1,0.65
37,1022,Oscar Bobb,mid,Man City,45,West Ham,0,1,0.64
37,291,David Datro Fofana,fwd,Chelsea,50,Wolves,1,1,0.63
37,134,Ben Johnson,def,West Ham,45,Ipswich,1,1,0.62
37,768,Lewis Hall,def,Chelsea,45,Aston Villa,0,1,0.62
37,505,Issa Kabore,def,Luton,40,West Ham,0,1,0.61
37,209,Carney Chukwuemeka,mid,Chelsea,45,Wolves,1,1,0.6
37,1066,Reece James,def,Chelsea,60,Wolves,1,1,0.6
37,766,Lewis Dobbin,mid,Everton,45,Spurs,1,1,0.58
37,1086,Rob Holding,def,Arsenal,45,Southampton,1,1,0.58
37,1288,Wesley Fofana,def,Leicester,45,Wolves,1,1,0.56
37,780,Lloyd Kelly,def,Bournemouth,45,Aston Villa,0,1,0.55
37,770,Lewis Miley,mid,Newcastle,45,Aston Villa,0,1,0.54
37,277,Daniel Jebbison,fwd,Sheffield Utd,50,Man City,0,1,0.53
37,1127,Ryan Sessegnon,def,Tottenham,45,Leicester,0,1,0.53
37,321,Divin Mubama,fwd,West Ham,45,West Ham,0,1,0.52
37,389,Fabio Freitas Gouveia Carvalho,mid,Liverpool,55,Fulham,1,1,0.52
37,485,Ibrahim Sangare,mid,Nottingham Forest,50,Nott'm Forest,1,1,0.5
37,882,Matheus Franca de Oliveira,mid,Crystal Palace,50,Southampton,1,1,0.48
37,1068,Reiss Nelson,mid,Arsenal,50,Leicester,0,1,0.48
37,359,Emile Smith Rowe,mid,Arsenal,60,Leicester,0,1,0.47
37,1079,Ricardo Barbosa Pereira,def,Leicester,45,Bournemouth,1,1,0.47
37,633,Joe White,mid,Newcastle,45,Aston Villa,0,1,0.44
37,1253,Tyler Adams,mid,Leeds,50,Man City,0,1,0.44
37,145,Benjamin Arthur,def,Brentford,40,Fulham,1,1,0.43
37,623,Joe Gauci,gk,Aston Villa,40,Spurs,1,1,0.43
37,711,Kasey McAteer,mid,Leicester,45,Bournemouth,1,1,0.43
37,544,Jakub Moder,mid,Brighton,45,Liverpool,1,1,0.42
37,1219,Thomas Cannon,fwd,Everton,45,Bournemouth,1,1,0.42
37,1230,Toby Collyer,mid,Man United,45,Everton,0,1,0.41
37,450,Hakon Valdimarsson,gk,Brentford,40,Fulham,1,1,0.38
37,546,Jamaal Lascelles,def,Newcastle,45,Aston Villa,0,1,0.38
37,897,Matt Targett,def,Newcastle,50,Aston Villa,0,1,0.38
37,705,Kalvin Phillips,mid,Man City,50,Ipswich,1,1,0.37
37,1281,Wanya Marcal-Madivadua,mid,Leicester,45,Bournemouth,1,1,0.37
37,364,Emmanuel Dennis,fwd,Nottingham Forest,60,Nott'm Forest,1,1,0.36
37,393,Facundo Pellistri Rebollo,mid,Man United,45,Everton,0,1,0.36
37,465,Harry Souttar,def,Leicester,45,Bournemouth,1,1,0.36
37,143,Benicio Baker-Boaitey,mid,Brighton,45,Liverpool,1,1,0.34
37,358,Emil Krafth,def,Newcastle,45,Aston Villa,0,1,0.33
37,671,Josh Acheampong,def,Chelsea,40,Wolves,1,1,0.33
37,1176,Sil Swinkels,def,Aston Villa,40,Spurs,1,1,0.31
37,862,Mark Travers,gk,Bournemouth,45,Man City,0,1,0.3
37,1187,Stefan Ortega Moreno,gk,Man City,40,West Ham,0,1,0.29
37,599,Jeremy Sarmiento Morante,mid,Brighton,45,Liverpool,1,1,0.27
37,815,Luke Thomas,def,Leicester,45,Bournemouth,1,1,0.27
37,1000,Odeluga Offiah,def,Brighton,40,Liverpool,1,1,0.27
37,63,Amara Nallo,def,Liverpool,40,Chelsea,0,1,0.26
37,689,Julio Enciso,mid,Brighton,55,Ipswich,1,1,0.26
37,194,Cameron Peupion,mid,Brighton,45,Liverpool,1,1,0.25
37,196,Caoimhin Kelleher,gk,Liverpool,40,Chelsea,0,1,0.24
37,290,David Brooks,mid,Bournemouth,55,Man City,0,1,0.24
37,327,Dominic Sadi,mid,Bournemouth,45,Man City,0,1,0.24
37,84,Angelo Gabriel Borges Damaceno,mid,Chelsea,50,Wolves,1,1,0.22
37,1229,Tino Livramento,def,Southampton,45,Aston Villa,0,1,0.22
37,456,Hannibal Mejbri,mid,Man United,45,Everton,0,1,0.21
37,727,Kieran Tierney,def,Arsenal,50,Newcastle,1,1,0.21
37,1099,Romain Faivre,mid,Bournemouth,50,Man City,0,1,0.21
37,1271,Viljami Sinisalo,gk,Aston Villa,40,Spurs,1,1,0.21
37,146,Benjamin Fredrick,def,Brentford,40,Fulham,1,1,0.2
37,1150,Sandro Tonali,mid,Newcastle,55,Aston Villa,0,1,0.2
37,677,Josh King,mid,Fulham,45,Leicester,0,1,0.19
37,60,Amad Diallo,mid,Man United,45,Everton,0,1,0.18
37,748,Lamare Bogarde,def,Aston Villa,40,Spurs,1,1,0.18
37,738,Kortney Hause,def,Aston Villa,45,Spurs,1,1,0.17
37,1016,Omar Richards,def,Nottingham Forest,45,Nott'm Forest,1,1,0.17
37,595,Jenson Metcalfe,mid,Everton,45,Brentford,0,1,0.16
37,960,Naouirou Ahamada,mid,Crystal Palace,45,Southampton,1,1,0.16
37,1283,Wayne Hennessey,gk,Nottingham Forest,40,Nott'm Forest,1,1,0.16
37,468,Harry Winks,mid,Tottenham,45,Bournemouth,1,1,0.15
37,651,Jonathan Panzo,def,Nottingham Forest,40,Nott'm Forest,1,1,0.15
37,112,Asmir Begovic,gk,Everton,40,Brentford,0,1,0.14
37,270,Daniel Adu-Adjei,fwd,Bournemouth,45,Man City,0,1,0.14
37,581,Jay Stansfield,fwd,Fulham,45,Leicester,0,1,0.14
37,681,Josh Wilson-Esbrand,def,Man City,40,West Ham,0,1,0.14
37,293,David Ozoh,mid,Crystal Palace,45,Southampton,1,1,0.13
37,828,Mahmoud Dahoud,mid,Brighton,50,Liverpool,1,1,0.13
37,911,Max Kinsey-Wellings,def,Bournemouth,40,Man City,0,1,0.13
37,299,Deivid Washington de Souza Eugenio,fwd,Chelsea,45,Wolves,1,1,0.12
37,584,Jayden Danns,fwd,Liverpool,45,Chelsea,0,1,0.1
37,975,Nathaniel Phillips,def,Liverpool,40,Chelsea,0,1,0.09
37,955,Myles Lewis-Skelly,mid,Arsenal,45,Newcastle,1,1,0.08
37,65,Amario Cozier-Duberry,mid,Arsenal,45,Liverpool,1,1,0.07
37,452,Hamed Traore,mid,Bournemouth,45,Man City,0,1,0.07
37,470,Harvey Davies,gk,Liverpool,40,Chelsea,0,1,0.07
37,1002,Odysseas Vlachodimos,gk,Nottingham Forest,45,Aston Villa,0,1,0.07
37,1078,Rhys Williams,def,Liverpool,40,Chelsea,0,1,0.07
37,693,Jurrien Timber,def,Arsenal,50,Newcastle,1,1,0.06
37,703,Kaine Kesler Hayden,def,Aston Villa,40,Spurs,1,1,0.06
37,1091,Robin Olsen,gk,Aston Villa,40,Spurs,1,1,0.06
37,156,Bobby Clark,mid,Liverpool,45,Chelsea,0,1,0.05
37,553,James Hill,def,Bournemouth,45,Man City,0,1,0.05
37,851,Marcus Bettinelli,gk,Chelsea,40,Wolves,1,1,0.05
37,861,Mark O'Mahony,fwd,Brighton,45,Liverpool,1,1,0.04
37,482,Hwang Ui-jo,fwd,Nottingham Forest,45,Nott'm Forest,1,1,0.03
37,615,Joao Neves Virginia,gk,Everton,40,Brentford,0,1,0.03
37,810,Luke Harris,mid,Fulham,45,Leicester,0,1,0.03
37,1224,Tim Iroegbunam,mid,Aston Villa,45,Brentford,0,1,0.03
37,1323,Youssef Ramalho Chermiti,fwd,Everton,50,Brentford,0,1,0.03
37,34,Alex Mighten,mid,Nottingham Forest,50,Nott'm Forest,1,1,0.02
37,699,Kaden Rodney,mid,Crystal Palace,45,Southampton,1,1,0.02
37,76,Andrew Moran,mid,Brighton,45,Liverpool,1,1,0.01
37,376,Ethan Brierley,mid,Brentford,45,Fulham,1,1,0.01
37,547,Jamal Lewis,def,Newcastle,45,Aston Villa,0,1,0.01
37,698,Kadan Young,mid,Aston Villa,45,Spurs,1,1,0.01
37,1103,Romelu Lukaku Bolingoli,fwd,Chelsea,70,Wolves,1,1,0.01
37,697,Kacper Kozlowski,mid,Brighton,45,Liverpool,1,1,-0
37,401,Filip Marschall,gk,Aston Villa,40,Spurs,1,1,-0.01
37,870,Mason Holgate,def,Everton,45,Brentford,0,1,-0.01
37,1011,Oliwier Zych,gk,Aston Villa,40,Spurs,1,1,-0.01
37,378,Ethan Nwaneri,mid,Arsenal,45,Newcastle,1,1,-0.02
37,500,Ishe Samuels-Smith,def,Everton,40,Wolves,1,1,-0.02
37,1018,Omari Hutchinson,mid,Chelsea,45,Ipswich,1,1,-0.02
37,1234,Tom Heaton,gk,Man United,40,Everton,0,1,-0.02
37,79,Andrey Nascimento dos Santos,mid,Chelsea,45,Wolves,1,1,-0.03
37,534,Jacob Wright,mid,Man City,45,West Ham,0,1,-0.03
37,558,James McConnell,mid,Liverpool,45,Chelsea,0,1,-0.03
37,721,Kevin Mbabu,def,Fulham,45,Leicester,0,1,-0.03
37,831,Malcolm Ebiowei,mid,Crystal Palace,45,Southampton,1,1,-0.03
37,453,Hamza Choudhury,mid,Leicester,45,Bournemouth,1,1,-0.04
37,36,Alex Murphy,def,Newcastle,40,Aston Villa,0,1,-0.05
37,460,Harry Amass,def,Man United,40,Everton,0,1,-0.05
37,1166,Sepp van den Berg,def,Liverpool,40,Fulham,1,1,-0.07
37,422,Garang Kuol,mid,Newcastle,45,Aston Villa,0,1,-0.08
37,1192,Steven Benda,gk,Fulham,40,Leicester,0,1,-0.08
37,1314,Yasin Ayari,mid,Brighton,45,Liverpool,1,1,-0.08
37,497,Isaac Hayden,mid,Newcastle,45,Aston Villa,0,1,-0.09
37,542,Jake O'Brien,def,Crystal Palace,40,Brentford,0,1,-0.1
37,830,Malang Sarr,def,Chelsea,50,Wolves,1,1,-0.1
37,771,Lewis O'Brien,mid,Nottingham Forest,50,Nott'm Forest,1,1,-0.11
37,1128,Ryan Trevitt,mid,Brentford,45,Fulham,1,1,-0.11
37,864,Martial Godo,mid,Fulham,45,Leicester,0,1,-0.12
37,956,Myles Peart-Harris,mid,Brentford,45,Fulham,1,1,-0.12
37,1019,Omari Kellyman,mid,Aston Villa,45,Wolves,1,1,-0.12
37,1296,Will Dennis,gk,Bournemouth,40,Man City,0,1,-0.13
37,792,Lucas Bergstrom,gk,Chelsea,40,Wolves,1,1,-0.14
37,1155,Scott Carson,gk,Man City,40,West Ham,0,1,-0.14
37,573,Jannik Vestergaard,def,Leicester,40,Bournemouth,1,1,-0.15
37,710,Karl Hein,gk,Arsenal,40,Newcastle,1,1,-0.15
37,1069,Remi Matthews,gk,Crystal Palace,40,Southampton,1,1,-0.15
37,130,Ben Doak,mid,Liverpool,45,Chelsea,0,1,-0.17
37,672,Josh Bowler,mid,Nottingham Forest,45,Nott'm Forest,1,1,-0.17
37,602,Jesurun Rak-Sakyi,mid,Crystal Palace,45,Southampton,1,1,-0.22
37,965,Nathan Butler-Oyedeji,fwd,Arsenal,45,Newcastle,1,1,-0.24
37,58,Altay Bayindir,gk,Man United,40,Everton,0,1,-0.27
37,1249,Treymaurice Nyoni,mid,Liverpool,45,Chelsea,0,1,-0.28
37,491,Iliman Ndiaye,fwd,Sheffield Utd,55,Brentford,0,1,-0.34
37,776,Liam Delap,fwd,Man City,45,Ipswich,1,1,-0.42
38,374,Erling Haaland,fwd,Man City,115,Chelsea,1,1,6.27
38,1048,Phil Foden,mid,Man City,80,Chelsea,1,1,5.06
38,943,Mohamed Salah,mid,Liverpool,130,Aston Villa,1,1,4.91
38,176,Bukayo Saka,mid,Arsenal,80,Southampton,0,1,4.73
38,44,Alexander Isak,fwd,Newcastle,70,Brighton,1,1,4.58
38,866,Martin Odegaard,mid,Arsenal,65,Southampton,0,1,4.49
38,171,Bruno Borges Fernandes,mid,Man United,100,Arsenal,1,1,4.38
38,1094,Rodrigo Hernandez,mid,Man City,60,Chelsea,1,1,4.17
38,728,Kieran Trippier,def,Newcastle,50,Brighton,1,1,4.12
38,298,Declan Rice,mid,West Ham,50,Southampton,0,1,4.02
38,492,Ilkay Gundogan,mid,Man City,75,Chelsea,1,1,4.01
38,419,Gabriel Martinelli Silva,mid,Arsenal,60,Southampton,0,1,3.96
38,1014,Ollie Watkins,fwd,Aston Villa,75,Man Utd,0,1,3.92
38,31,Alex Iwobi,mid,Everton,55,West Ham,1,1,3.91
38,338,Dwight McNeil,mid,Everton,55,Man City,1,1,3.91
38,74,Andreas Hoelgebaum Pereira,mid,Fulham,45,West Ham,1,1,3.89
38,89,Anthony Gordon,mid,Everton,55,Brighton,1,1,3.84
38,986,Nicolas Jackson,fwd,Chelsea,70,Liverpool,0,1,3.83
38,147,Benjamin White,def,Arsenal,45,Southampton,0,1,3.8
38,247,Cole Palmer,mid,Man City,45,Liverpool,0,1,3.79
38,53,Alisson Ramses Becker,gk,Liverpool,55,Aston Villa,1,1,3.77
38,659,Jordan Pickford,gk,Everton,45,Man City,1,1,3.75
38,517,Jack Harrison,mid,Leeds,60,Man City,1,1,3.73
38,469,Harvey Barnes,mid,Leicester,70,Brighton,1,1,3.7
38,885,Mathias Jensen,mid,Brentford,50,Wolves,0,1,3.69
38,175,Bryan Mbeumo,mid,Brentford,65,Wolves,0,1,3.63
38,684,Josko Gvardiol,def,Man City,50,Chelsea,1,1,3.63
38,8,Abdoulaye Doucoure,mid,Everton,55,Man City,1,1,3.62
38,150,Bernd Leno,gk,Fulham,45,West Ham,1,1,3.62
38,562,James Tarkowski,def,Everton,45,Man City,1,1,3.57
38,1302,Willian Borges da Silva,mid,Fulham,55,West Ham,1,1,3.56
38,589,Jean-Philippe Mateta,fwd,Crystal Palace,55,Newcastle,0,1,3.54
38,45,Alexis Mac Allister,mid,Brighton,55,Aston Villa,1,1,3.51
38,686,Julian Alvarez,fwd,Man City,65,Chelsea,1,1,3.5
38,136,Ben Mee,def,Brentford,45,Wolves,0,1,3.49
38,720,Kevin De Bruyne,mid,Man City,120,Chelsea,1,1,3.46
38,18,Adam Wharton,mid,Crystal Palace,50,Newcastle,0,1,3.4
38,339,Eberechi Eze,mid,Crystal Palace,55,Newcastle,0,1,3.39
38,947,Morgan Gibbs-White,mid,Wolves,55,Ipswich,0,1,3.38
38,1301,William Saliba,def,Arsenal,45,Southampton,0,1,3.38
38,1034,Pascal Gross,mid,Brighton,55,Spurs,0,1,3.37
38,173,Bruno Guimaraes Rodriguez Moura,mid,Newcastle,60,Brighton,1,1,3.33
38,1274,Virgil van Dijk,def,Liverpool,65,Aston Villa,1,1,3.33
38,149,Bernardo Veiga de Carvalho e Silva,mid,Man City,70,Chelsea,1,1,3.3
38,71,Andre Onana,gk,Man United,50,Arsenal,1,1,3.28
38,187,Callum Wilson,fwd,Newcastle,75,Brighton,1,1,3.28
38,379,Ethan Pinnock,def,Brentford,45,Wolves,0,1,3.26
38,931,Miguel Almiron Rejala,mid,Newcastle,50,Brighton,1,1,3.26
38,1160,Sean Longstaff,mid,Newcastle,45,Brighton,1,1,3.26
38,467,Harry Wilson,mid,Fulham,60,West Ham,1,1,3.24
38,696,Justin Kluivert,mid,Bournemouth,50,Leicester,1,1,3.22
38,387,Fabian Schar,def,Newcastle,45,Brighton,1,1,3.21
38,266,Dan Burn,def,Newcastle,45,Brighton,1,1,3.16
